read_id	clean_length	perturbed_length	length_change	clean_mean_qscore	perturbed_mean_qscore	mean_qscore_change	sequence_identical	edit_distance	normalized_edit_distance	sequence_identity_percent	alignment_identity_percent	matches	substitutions	insertions	deletions
23284346-a9e9-4031-ab9d-eaba6d04e477	6523	6471	-52	40.027901	28.642096	-11.385806	0	214	0.0328069906	96.719301	96.743266	6357	66	48	100
233b448c-d3ed-48f1-b078-c589ca308bb2	2405	2417	12	39.697713	31.189905	-8.507808	0	47	0.0194455937	98.055441	98.064250	2381	13	23	11
2393fad6-87eb-48e0-8954-00951442fe55	3706	3708	2	36.591743	22.837648	-13.754095	0	185	0.0498921251	95.010787	95.086321	3580	69	59	57
23b7700e-9586-485f-87bd-a89e6c2790c7	4087	4073	-14	37.272327	24.666585	-12.605742	0	173	0.0423293369	95.767066	95.818226	3964	59	50	64
23cf5282-961d-43de-92be-7fa2b517263b	2467	2462	-5	39.575598	31.631194	-7.944404	0	63	0.0255370896	97.446291	97.470895	2428	10	24	29
23d89551-7e36-4be4-bef0-546e9b069cf4	7263	7237	-26	39.503924	28.812906	-10.691018	0	245	0.0337326174	96.626738	96.660761	7092	71	74	100
24091707-717a-494b-8283-0f5de9e13bf4	3390	3375	-15	37.881416	28.158519	-9.722897	0	107	0.0315634218	96.843658	96.872260	3314	30	31	46
2462f85c-8631-479b-b489-b884ab5fe2c2	4156	4152	-4	38.492300	27.046002	-11.446298	0	157	0.0377767084	96.222329	96.266350	4048	55	49	53
247261cf-d768-4c4b-aab1-7432593cf99e	1657	1671	14	35.820760	26.614602	-9.206158	0	83	0.0496708558	95.032914	95.117647	1617	11	43	29
2472d10d-f5a6-4945-bf3f-8f30573d2d23	1275	1259	-16	35.193725	25.598888	-9.594837	0	58	0.0454901961	95.450980	95.489891	1228	20	11	27
24998522-2ea8-4b70-83f9-aecd33135b44	529	530	1	39.981096	24.150943	-15.830153	0	20	0.0377358491	96.226415	96.282528	518	3	9	8
24ad99de-3703-4e9f-8b9a-938ea3982619	2666	2670	4	39.468117	28.611236	-10.856881	0	98	0.0367041199	96.329588	96.378418	2608	22	40	36
24fd3483-1327-4f81-ad34-e211d57e88dc	335	274	-61	19.525373	8.970803	-10.554570	0	91	0.2716417910	72.835821	73.391813	251	16	7	68
250ca00f-6175-49c6-aa39-3cc7d77d38f8	2066	2088	22	39.966602	31.215996	-8.750606	0	83	0.0397509579	96.024904	96.071936	2030	11	47	25
2511e021-de29-4ad3-affb-9cbcc49f1414	5345	5324	-21	40.257624	27.421112	-12.836512	0	172	0.0321796071	96.782039	96.810681	5221	55	48	69
2581a317-f01b-4bd8-8ec3-0deaffc56533	3389	3388	-1	38.518147	28.442739	-10.075408	0	98	0.0289170847	97.108292	97.133665	3321	37	30	31
258df4d1-f905-456b-925b-c5eaff2d9f27	665	662	-3	34.118797	23.971299	-10.147498	0	39	0.0586466165	94.135338	94.196429	633	22	7	10
25dd111a-df9f-4c52-8f8a-c50d892fa9e3	8152	6347	-1805	31.324706	23.509847	-7.814858	0	2016	0.2473012758	75.269872	75.492341	6210	63	74	1879
25f51032-f46b-4c26-8ac9-ae2a9b2ba290	290	282	-8	23.582759	13.198582	-10.384177	0	34	0.1172413793	88.275862	88.590604	264	10	8	16
262be01e-83ad-43ae-b232-cf034222ad38	1769	1802	33	36.531939	25.778024	-10.753915	0	79	0.0438401776	95.615982	95.649780	1737	18	47	14
264d38a5-ffbe-41b6-8a7b-e19b49fc7424	5113	5074	-39	36.756503	27.523256	-9.233247	0	205	0.0400938783	95.990612	96.032514	4962	58	54	93
26951e69-f808-4122-b47a-dfc736d2d7c4	2336	2351	15	34.833904	24.055721	-10.778183	0	131	0.0557209698	94.427903	94.523411	2261	34	56	41
26966a7f-6312-47db-bea5-2fb4d277aa5a	2934	2933	-1	37.710634	31.149335	-6.561299	0	77	0.0262440354	97.375596	97.396890	2881	28	24	25
26ba733d-e186-4bef-9432-a056a157b564	5652	5638	-14	38.576964	28.867329	-9.709635	0	188	0.0332625619	96.673744	96.706377	5520	62	56	70
26e3e4eb-d91b-4b81-a9ec-9527df0c9866	3767	3758	-9	41.084152	29.725652	-11.358500	0	95	0.0252190072	97.478099	97.496046	3699	32	27	36
26e822b0-4ca5-42b3-844b-06b5da8c4ec8	2204	2184	-20	40.379764	27.322344	-13.057420	0	58	0.0263157895	97.368421	97.380307	2156	18	10	30
26e93f27-dd08-40d8-b0a1-81d5689b7b54	646	641	-5	38.038700	26.595944	-11.442756	0	39	0.0603715170	93.962848	94.045802	616	16	9	14
26ee7c9e-a465-4b62-9b51-961057e945a5	4249	4265	16	41.281949	31.999531	-9.282418	0	111	0.0260257913	97.397421	97.413793	4181	41	43	27
271d1f97-00fc-40c5-8241-7bfb6ccd7303	1579	1611	32	41.305256	33.354438	-7.950818	0	54	0.0335195531	96.648045	96.666667	1566	4	41	9
272f394e-bd76-4a27-be1e-69a0abf30ffe	3291	3281	-10	34.405348	25.932033	-8.473315	0	161	0.0489213005	95.107870	95.181084	3180	51	50	60
281eb4dd-7dbc-40e4-bbdc-ec4bc8b2306e	8831	7664	-1167	29.850527	10.505219	-19.345307	0	2559	0.2897746575	71.022534	71.528705	6429	1078	157	1324
28d3776b-8365-49c2-bda7-1aaa06f1ef7d	488	517	29	28.053279	26.582205	-1.471074	0	47	0.0909090909	90.909091	91.047619	478	2	37	8
